dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.623890,19.770671,3.423681,5.282503,3.708527,-3.965885,0.705719
0.020000,8.704927,19.840692,3.530780,5.354931,3.621397,-4.356476,0.719354
0.020000,8.786078,19.912724,3.639288,5.425423,3.524619,-4.838923,0.732396
0.020000,8.867316,19.986704,3.749164,5.493788,3.418242,-5.318843,0.744827
0.020000,8.948618,20.062566,3.860362,5.559898,3.305526,-5.635791,0.756637
0.020000,9.029964,20.140237,3.972834,5.623593,3.184739,-6.039390,0.767815
0.020000,9.111337,20.219640,4.086528,5.684736,3.057125,-6.380679,0.778354
0.020000,9.192723,20.300696,4.201393,5.743205,2.923445,-6.683976,0.788249
0.020000,9.274112,20.383320,4.317370,5.798889,2.784233,-6.960633,0.797497
0.020000,9.355494,20.467427,4.434404,5.851693,2.640185,-7.202394,0.806095
0.020000,9.436865,20.552925,4.552435,5.901543,2.492528,-7.382831,0.814045
0.020000,9.518222,20.639725,4.671402,5.948362,2.340905,-7.581162,0.821347
0.020000,9.599565,20.727733,4.791244,5.992086,2.186213,-7.734624,0.828003
0.020000,9.680896,20.816854,4.911897,6.032664,2.028927,-7.864253,0.834017
0.020000,9.762210,20.906980,5.033284,6.069322,1.832869,-9.802936,0.839391
0.020000,9.843502,20.998004,5.155324,6.102005,1.634165,-9.935198,0.844132
0.020000,9.924780,21.089828,5.277952,6.131408,1.470145,-8.201005,0.848243
0.020000,10.006053,21.182351,5.401102,6.157501,1.304670,-8.273722,0.851732
0.020000,10.087331,21.275476,5.524708,6.180281,1.138959,-8.285578,0.854603
0.020000,10.168625,21.369102,5.648702,6.199721,0.972025,-8.346662,0.856865
0.020000,10.249946,21.463131,5.773018,6.215809,0.804385,-8.382013,0.858524
0.020000,10.331305,21.557463,5.897589,6.228528,0.635946,-8.421937,0.859587
0.020000,10.412713,21.651999,6.022346,6.237876,0.467428,-8.425916,0.860061
0.020000,10.494182,21.746641,6.147223,6.243836,0.297977,-8.472563,0.859955
0.020000,10.575722,21.841289,6.272151,6.246397,0.128081,-8.494777,0.859275
0.020000,10.657342,21.935846,6.397062,6.245542,-0.042753,-8.541737,0.858029
0.020000,10.739049,22.030213,6.521887,6.241264,-0.213893,-8.556974,0.856227
0.020000,10.820851,22.124294,6.646558,6.233532,-0.386602,-8.635473,0.853876
0.020000,10.902752,22.217991,6.771004,6.222330,-0.560136,-8.676700,0.850985
0.020000,10.984755,22.311209,6.895157,6.207642,-0.734371,-8.711734,0.847565
0.020000,11.066858,22.403852,7.018946,6.189420,-0.911126,-8.837764,0.843624
0.020000,11.149059,22.495824,7.142298,6.167639,-1.089052,-8.896299,0.839174
0.020000,11.231351,22.587032,7.265144,6.142260,-1.268934,-8.994090,0.834226
0.020000,11.313724,22.677383,7.387408,6.113239,-1.451058,-9.106201,0.828791
0.020000,11.396165,22.766784,7.509019,6.080524,-1.635718,-9.233009,0.822883
0.020000,11.478656,22.855145,7.629900,6.044060,-1.823209,-9.374513,0.816516
0.020000,11.561174,22.942375,7.749976,6.003816,-2.012209,-9.450007,0.809705
0.020000,11.643692,23.028386,7.869170,5.959673,-2.207168,-9.747962,0.802465
0.020000,11.726177,23.113092,7.987402,5.911615,-2.402894,-9.786324,0.794815
0.020000,11.808592,23.196407,8.104593,5.859529,-2.604299,-10.070225,0.786771
0.020000,11.890893,23.278249,8.220660,5.803381,-2.807383,-10.154189,0.778356
0.020000,11.973032,23.358538,8.335522,5.743064,-3.015856,-10.423651,0.769589
0.020000,12.054953,23.437196,8.449092,5.678500,-3.228199,-10.617180,0.760493
0.020000,12.136596,23.514148,8.561284,5.609619,-3.444035,-10.791766,0.751093
0.020000,12.217894,23.589322,8.672011,5.536344,-3.663780,-10.987263,0.741414
0.020000,12.298772,23.662651,8.781182,5.458560,-3.889171,-11.269543,0.731483
0.020000,12.379152,23.734070,8.888707,5.376248,-4.115633,-11.323096,0.721329
0.020000,12.458947,23.803519,8.994493,5.289277,-4.348526,-11.644672,0.710981
0.020000,12.538068,23.870943,9.098445,5.197612,-4.583286,-11.738017,0.700470
0.020000,12.616416,23.936292,9.200468,5.101180,-4.821601,-11.915749,0.689829
0.020000,12.693889,23.999518,9.300467,4.999919,-5.063041,-12.071970,0.679090
0.020000,12.770380,24.060582,9.398343,4.893795,-5.306164,-12.156142,0.668287
0.020000,12.845777,24.119448,9.493998,4.782748,-5.552375,-12.310566,0.657454
0.020000,12.919963,24.176086,9.587333,4.666769,-5.798956,-12.329033,0.646628
0.020000,12.992819,24.230473,9.678249,4.545822,-6.047319,-12.418158,0.635844
0.020000,13.064220,24.282588,9.766648,4.419903,-6.295950,-12.431580,0.625137
0.020000,13.134042,24.332420,9.852428,4.289009,-6.544730,-12.438960,0.614543
0.020000,13.202171,24.379969,9.935509,4.154048,-6.748031,-10.165062,0.604095
0.020000,13.268521,24.425261,10.015844,4.016783,-6.863284,-5.762646,0.593822
0.020000,13.333023,24.468336,10.093407,3.878109,-6.933659,-3.518769,0.583748
0.020000,13.395606,24.509235,10.168168,3.738089,-7.001010,-3.367548,0.573898
0.020000,13.456204,24.548000,10.240105,3.596811,-7.063906,-3.144770,0.564293
0.020000,13.514751,24.584676,10.309191,3.454321,-7.124506,-3.030008,0.554957
0.020000,13.571185,24.619310,10.375405,3.310724,-7.179850,-2.767196,0.545907
0.020000,13.625462,24.651959,10.438745,3.166969,-7.187737,-0.394388,0.537161
0.020000,13.677570,24.682697,10.499244,3.024939,-7.101522,4.310763,0.528727
0.020000,13.727518,24.711606,10.556954,2.885526,-6.970631,6.544579,0.520613
0.020000,13.775317,24.738766,10.611931,2.748860,-6.833329,6.865095,0.512821
0.020000,13.820985,24.764257,10.664231,2.615006,-6.692701,7.031401,0.505355
0.020000,13.864541,24.788153,10.713912,2.484036,-6.548486,7.210733,0.498216
0.020000,13.906010,24.810529,10.761033,2.356020,-6.400783,7.385160,0.491404
0.020000,13.945419,24.831456,10.805653,2.231042,-6.248899,7.594177,0.484918
0.020000,13.982799,24.851004,10.847837,2.109157,-6.094285,7.730720,0.478756
0.020000,14.018185,24.869240,10.887645,1.990409,-5.937394,7.844557,0.472914
0.020000,14.051614,24.886227,10.925142,1.874867,-5.777085,8.015431,0.467388
0.020000,14.083125,24.902027,10.960393,1.762531,-5.616809,8.013809,0.462174
0.020000,14.112762,24.916701,10.993463,1.653519,-5.450609,8.309971,0.457266
0.020000,14.140568,24.930303,11.024418,1.547766,-5.287629,8.149034,0.452657
0.020000,14.166592,24.942890,11.053326,1.445407,-5.117954,8.483739,0.448341
0.020000,14.190883,24.954514,11.080255,1.346418,-4.949432,8.426118,0.444311
0.020000,14.213491,24.965225,11.105272,1.250841,-4.778848,8.529196,0.440558
0.020000,14.234468,24.975070,11.128445,1.158651,-4.609504,8.467189,0.437075
0.020000,14.253870,24.984097,11.149844,1.069944,-4.435341,8.708160,0.433852
0.020000,14.271752,24.992349,11.169538,0.984698,-4.262334,8.650354,0.430881
0.020000,14.288171,24.999870,11.187597,0.902958,-4.086963,8.768510,0.428153
0.020000,14.303183,25.006699,11.204090,0.824643,-3.915795,8.558403,0.425658
0.020000,14.316850,25.012876,11.219087,0.749890,-3.737619,8.908811,0.423387
0.020000,14.329230,25.018440,11.232660,0.678654,-3.561787,8.791628,0.421329
0.020000,14.340385,25.023427,11.244879,0.610950,-3.385237,8.827484,0.419474
0.020000,14.350376,25.027872,11.255814,0.546746,-3.210198,8.751948,0.417814
0.020000,14.359264,25.031810,11.265536,0.486102,-3.032203,8.899747,0.416336
0.020000,14.367115,25.035275,11.274117,0.429051,-2.852517,8.984301,0.415031
0.020000,14.373989,25.038300,11.281627,0.375487,-2.678234,8.714140,0.413888
0.020000,14.379951,25.040915,11.288138,0.325543,-2.497205,9.051481,0.412897
0.020000,14.385065,25.043153,11.293720,0.279099,-2.322187,8.750886,0.412047
0.020000,14.389396,25.045044,11.298446,0.236296,-2.140122,9.103228,0.411327
0.020000,14.393008,25.046618,11.302386,0.196997,-1.964967,8.757780,0.410726
0.020000,14.395965,25.047905,11.305611,0.161280,-1.785839,8.956406,0.410234
0.020000,14.398334,25.048935,11.308195,0.129165,-1.605771,9.003397,0.409840
0.020000,14.400180,25.049737,11.310207,0.100616,-1.427429,8.917094,0.409534
0.020000,14.401568,25.050339,11.311720,0.075638,-1.248902,8.926324,0.409303
0.020000,14.402563,25.050770,11.312805,0.054234,-1.070234,8.933410,0.409137
0.020000,14.403231,25.051060,11.313533,0.036404,-0.891461,8.938633,0.409026
0.020000,14.403638,25.051236,11.313976,0.022152,-0.712616,8.942277,0.408959
0.020000,14.403848,25.051327,11.314205,0.011478,-0.533723,8.944627,0.408924
0.020000,14.403929,25.051362,11.314293,0.004381,-0.354804,8.945970,0.408910
0.020000,14.403944,25.051369,11.314310,0.000864,-0.175872,8.946597,0.408908
0.020000,14.403944,25.051369,11.314310,0.000000,-0.043202,6.633493,0.408908
