dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,28.815858,21.560562,0.000020,0.001978,0.098901,4.945041,6.281591
0.020000,28.815858,21.560562,0.000099,0.005934,0.197802,4.945041,6.281623
0.020000,28.815858,21.560562,0.000277,0.011868,0.296702,4.945041,6.281697
0.020000,28.815858,21.560562,0.000593,0.019780,0.395603,4.945041,6.281827
0.020000,28.815858,21.560562,0.001088,0.029670,0.494504,4.945041,6.282031
0.020000,28.815858,21.560562,0.001800,0.041538,0.593405,4.945041,6.282324
0.020000,28.815858,21.560562,0.002769,0.055384,0.692306,4.945041,6.282723
0.020000,28.816001,21.560562,0.004035,0.071209,0.791207,4.945041,0.000059
0.020000,28.817604,21.560563,0.005637,0.089011,0.890107,4.945041,0.000720
0.020000,28.819581,21.560565,0.007615,0.108791,0.989008,4.945041,0.001535
0.020000,28.821975,21.560570,0.010009,0.130549,1.087909,4.945041,0.002524
0.020000,28.824824,21.560579,0.012857,0.154285,1.186810,4.945041,0.003701
0.020000,28.828166,21.560593,0.016200,0.179999,1.285711,4.945041,0.005085
0.020000,28.832043,21.560616,0.020077,0.207692,1.384611,4.945041,0.006693
0.020000,28.836494,21.560650,0.024527,0.237362,1.483512,4.945041,0.008542
0.020000,28.841557,21.560699,0.029591,0.269010,1.582413,4.945041,0.010650
0.020000,28.847273,21.560766,0.035308,0.302637,1.681314,4.945041,0.013036
0.020000,28.853681,21.560858,0.041716,0.338241,1.780215,4.945041,0.015718
0.020000,28.860821,21.560981,0.048857,0.375823,1.879116,4.945041,0.018715
0.020000,28.868731,21.561143,0.056769,0.415383,1.978016,4.945041,0.022046
0.020000,28.877451,21.561351,0.065492,0.456922,2.076917,4.945041,0.025733
0.020000,28.887022,21.561617,0.075066,0.500438,2.175818,4.945041,0.029794
0.020000,28.897480,21.561952,0.085529,0.545933,2.274719,4.945041,0.034252
0.020000,28.908866,21.562370,0.096923,0.593405,2.373620,4.945041,0.039128
0.020000,28.921218,21.562886,0.109285,0.642855,2.472520,4.945041,0.044444
0.020000,28.934574,21.563519,0.122657,0.694284,2.571421,4.945041,0.050223
0.020000,28.948973,21.564288,0.137077,0.747690,2.670322,4.945041,0.056490
0.020000,28.964453,21.565216,0.152584,0.803075,2.769223,4.945041,0.063267
0.020000,28.981051,21.566328,0.169219,0.860437,2.868124,4.945041,0.070580
0.020000,28.998803,21.567653,0.187021,0.919778,2.967025,4.945041,0.078454
0.020000,29.017747,21.569223,0.206030,0.981096,3.065925,4.945041,0.086914
0.020000,29.037917,21.571073,0.226285,1.044393,3.164826,4.945041,0.095988
0.020000,29.059348,21.573241,0.247826,1.109667,3.263727,4.945041,0.105700
0.020000,29.082074,21.575771,0.270692,1.176920,3.362628,4.945041,0.116078
0.020000,29.106125,21.578711,0.294922,1.246150,3.461529,4.945041,0.127147
0.020000,29.131534,21.582111,0.320557,1.317359,3.560430,4.945041,0.138933
0.020000,29.158328,21.586029,0.347636,1.390546,3.659330,4.945041,0.151459
0.020000,29.186534,21.590526,0.376199,1.465710,3.758231,4.945041,0.164749
0.020000,29.216176,21.595668,0.406285,1.542853,3.857132,4.945041,0.178823
0.020000,29.247277,21.601529,0.437933,1.621973,3.956033,4.945041,0.193699
0.020000,29.279854,21.608185,0.471183,1.703072,4.054934,4.945041,0.209392
0.020000,29.313923,21.615719,0.506075,1.786149,4.153834,4.945041,0.225912
0.020000,29.349494,21.624220,0.542649,1.871204,4.252735,4.945041,0.243264
0.020000,29.386575,21.633782,0.580943,1.958236,4.351636,4.945041,0.261445
0.020000,29.425168,21.644502,0.620998,2.047247,4.450537,4.945041,0.280447
0.020000,29.465270,21.656484,0.662853,2.138236,4.549438,4.945041,0.300252
0.020000,29.506874,21.669837,0.706547,2.231202,4.648339,4.945041,0.320833
0.020000,29.549965,21.684669,0.752121,2.326147,4.747239,4.945041,0.342151
0.020000,29.594525,21.701095,0.799613,2.423070,4.846140,4.945041,0.364156
0.020000,29.640529,21.719230,0.849064,2.521971,4.945041,4.945041,0.386786
0.020000,29.687928,21.739181,0.900492,2.620872,4.945041,0.000000,0.409955
0.020000,29.736653,21.761045,0.953898,2.719773,4.945041,-0.000000,0.433559
0.020000,29.786629,21.784914,1.009283,2.818673,4.945041,0.000000,0.457480
0.020000,29.837780,21.810871,1.066645,2.917574,4.945041,0.000000,0.481593
0.020000,29.890032,21.838993,1.125986,3.016475,4.945041,-0.000000,0.505763
0.020000,29.943309,21.869348,1.187304,3.115376,4.945041,0.000000,0.529849
0.020000,29.997537,21.901991,1.250601,3.214277,4.945041,0.000000,0.553707
0.020000,30.052646,21.936970,1.315875,3.313177,4.945041,-0.000000,0.577191
0.020000,30.108574,21.974317,1.383128,3.412078,4.945041,0.000000,0.600155
0.020000,30.165261,22.014057,1.452359,3.510979,4.945041,-0.000000,0.622455
0.020000,30.222658,22.056199,1.523567,3.609880,4.945041,0.000000,0.643954
0.020000,30.280726,22.100744,1.596754,3.708781,4.945041,0.000000,0.664518
0.020000,30.339434,22.147679,1.671918,3.807682,4.945041,-0.000000,0.684022
0.020000,30.398766,22.196980,1.749061,3.906582,4.945041,-0.000000,0.702344
0.020000,30.458715,22.248613,1.828182,4.005483,4.945041,0.000000,0.719373
0.020000,30.519291,22.302534,1.909280,4.104384,4.945041,-0.000000,0.735002
0.020000,30.580515,22.358687,1.992357,4.203285,4.945041,0.000000,0.749127
0.020000,30.642426,22.417008,2.077412,4.302186,4.945041,-0.000000,0.761651
