dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.961430,2.115210,3.288500,5.550000,5.000000,0.000000,0.085201
0.020000,11.072928,2.125789,3.400500,5.650000,5.000000,-0.000000,0.104258
0.020000,11.186177,2.138830,3.514500,5.750000,5.000000,0.000000,0.125330
0.020000,11.301091,2.154650,3.630500,5.850000,5.000000,-0.000000,0.148607
0.020000,11.417556,2.173598,3.748500,5.950000,5.000000,0.000000,0.174292
0.020000,11.535432,2.196055,3.868500,6.050000,5.000000,0.000000,0.202600
0.020000,11.654541,2.222436,3.990500,6.150000,5.000000,0.000000,0.233749
0.020000,11.774661,2.253189,4.114500,6.250000,5.000000,-0.000000,0.267952
0.020000,11.895519,2.288788,4.240500,6.350000,5.000000,0.000000,0.305405
0.020000,12.016785,2.329730,4.368500,6.450000,5.000000,0.000000,0.346271
0.020000,12.138061,2.376520,4.498500,6.550000,5.000000,0.000000,0.390653
0.020000,12.258878,2.429661,4.630500,6.650000,5.000000,-0.000000,0.438569
0.020000,12.378695,2.489627,4.764500,6.750000,5.000000,0.000000,0.489923
0.020000,12.496905,2.556842,4.900500,6.850000,5.000000,0.000000,0.544474
0.020000,12.612847,2.631649,5.038500,6.950000,5.000000,-0.000000,0.601821
0.020000,12.725828,2.714289,5.178500,7.050000,5.000000,0.000000,0.661398
0.020000,12.835154,2.804874,5.320500,7.150000,5.000000,-0.000000,0.722491
0.020000,12.940162,2.903375,5.464500,7.250000,5.000000,0.000000,0.784285
0.020000,13.040259,3.009629,5.610500,7.350000,5.000000,-0.000000,0.845922
0.020000,13.134949,3.123343,5.758500,7.450000,5.000000,0.000000,0.906573
0.020000,13.223856,3.244129,5.908500,7.550000,5.000000,-0.000000,0.965498
0.020000,13.306717,3.371509,6.060480,7.648000,4.900000,-5.000000,1.022088
0.020000,13.383387,3.504951,6.214400,7.744000,4.800000,-5.000000,1.075890
0.020000,13.453841,3.643915,6.370220,7.838000,4.700000,-5.000000,1.126615
0.020000,13.518147,3.787869,6.527900,7.930000,4.600000,-5.000000,1.174120
0.020000,13.576449,3.936319,6.687400,8.020000,4.500000,-5.000000,1.218389
0.020000,13.628944,4.088804,6.848680,8.108000,4.400000,-5.000000,1.259490
0.020000,13.675869,4.244913,7.011700,8.194000,4.300000,-5.000000,1.297559
0.020000,13.717475,4.404283,7.176420,8.278000,4.200000,-5.000000,1.332773
0.020000,13.754028,4.566592,7.342800,8.360000,4.100000,-5.000000,1.365326
0.020000,13.785788,4.731555,7.510800,8.440000,4.000000,-5.000000,1.395422
0.020000,13.813014,4.898931,7.680380,8.518000,3.900000,-5.000000,1.423263
0.020000,13.835953,5.068499,7.851500,8.594000,3.800000,-5.000000,1.449041
0.020000,13.854841,5.240078,8.024120,8.668000,3.700000,-5.000000,1.472939
0.020000,13.869899,5.413503,8.198200,8.740000,3.600000,-5.000000,1.495125
0.020000,13.881337,5.588625,8.373700,8.810000,3.500000,-5.000000,1.515754
0.020000,13.887332,5.756896,8.550580,8.878000,3.400000,-5.000000,1.562312
0.020000,13.883281,5.935040,8.728800,8.944000,3.300000,-5.000000,1.625264
0.020000,13.867626,6.113843,8.908320,9.008000,3.200000,-5.000000,1.691358
0.020000,13.839796,6.292432,9.089100,9.070000,3.100000,-5.000000,1.759598
0.020000,13.799485,6.469874,9.271100,9.130000,3.000000,-5.000000,1.828718
0.020000,13.746703,6.645247,9.454280,9.188000,2.900000,-5.000000,1.897288
0.020000,13.681777,6.817717,9.638600,9.244000,2.800000,-5.000000,1.963867
0.020000,13.605326,6.986608,9.824020,9.298000,2.700000,-5.000000,2.027155
0.020000,13.518193,7.151449,10.010500,9.350000,2.600000,-5.000000,2.086104
0.020000,13.421368,7.311987,10.198000,9.400000,2.500000,-5.000000,2.139979
0.020000,13.315912,7.468182,10.386480,9.448000,2.400000,-5.000000,2.188343
0.020000,13.202895,7.620174,10.575900,9.494000,2.300000,-5.000000,2.231018
0.020000,13.083348,7.768249,10.766220,9.538000,2.200000,-5.000000,2.268012
0.020000,12.958243,7.912801,10.957400,9.580000,2.100000,-5.000000,2.299454
0.020000,12.828479,8.054305,11.149400,9.620000,2.000000,-5.000000,2.325535
0.020000,12.694887,8.193287,11.342180,9.658000,1.900000,-5.000000,2.346463
0.020000,12.558232,8.330307,11.535700,9.694000,1.800000,-5.000000,2.362432
0.020000,12.419230,8.465953,11.729920,9.728000,1.700000,-5.000000,2.373598
0.020000,12.278562,8.600825,11.924800,9.760000,1.600000,-5.000000,2.380070
0.020000,12.136887,8.735541,12.120300,9.790000,1.500000,-5.000000,2.381896
0.020000,11.994859,8.870727,12.316380,9.818000,1.400000,-5.000000,2.379060
0.020000,11.853147,9.007025,12.513000,9.844000,1.300000,-5.000000,2.371480
0.020000,11.712450,9.145084,12.710120,9.868000,1.200000,-5.000000,2.359004
0.020000,11.573519,9.285566,12.907700,9.890000,1.100000,-5.000000,2.341416
0.020000,11.437175,9.429136,13.105700,9.910000,1.000000,-5.000000,2.318442
0.020000,11.304326,9.576456,13.304080,9.928000,0.900000,-5.000000,2.289762
0.020000,11.175992,9.728166,13.502800,9.944000,0.800000,-5.000000,2.255038
0.020000,11.053313,9.884861,13.701820,9.958000,0.700000,-5.000000,2.213958
0.020000,10.937555,10.047049,13.901100,9.970000,0.600000,-5.000000,2.166296
0.020000,10.830097,10.215107,14.100600,9.980000,0.500000,-5.000000,2.112005
0.020000,10.732394,10.389215,14.300280,9.988000,0.400000,-5.000000,2.051315
0.020000,10.645905,10.569306,14.500100,9.994000,0.300000,-5.000000,1.984840
0.020000,10.571993,10.755016,14.700020,9.998000,0.200000,-5.000000,1.913636
0.020000,10.511799,10.945673,14.900000,10.000000,0.100000,-5.000000,1.839187
0.020000,10.466121,11.140337,15.100000,10.000000,0.000000,-5.000000,1.763285
0.020000,10.435324,11.337903,15.300000,10.000000,0.000000,0.000000,1.687802
0.020000,10.419327,11.537217,15.500000,10.000000,0.000000,0.000000,1.614459
0.020000,10.417645,11.737170,15.700000,10.000000,0.000000,0.000000,1.544634
0.020000,10.429484,11.936782,15.900000,10.000000,0.000000,0.000000,1.479271
0.020000,10.452649,12.129555,16.100000,10.000000,0.000000,0.000000,1.426873
0.020000,10.485971,12.326741,16.300000,10.000000,0.000000,0.000000,1.379858
0.020000,10.528540,12.522139,16.500000,10.000000,0.000000,0.000000,1.332749
0.020000,10.580230,12.715325,16.700000,10.000000,0.000000,0.000000,1.286071
0.020000,10.640796,12.905916,16.900000,10.000000,0.000000,0.000000,1.240353
0.020000,10.709879,13.093588,17.100000,10.000000,0.000000,0.000000,1.196100
0.020000,10.787020,13.278079,17.299984,9.998355,-0.082275,-4.113729,1.153772
0.020000,10.871672,13.459189,17.499914,9.994709,-0.182275,-5.000000,1.113765
0.020000,10.963228,13.636806,17.699752,9.989064,-0.282275,-5.000000,1.076398
0.020000,11.061044,13.810905,17.899457,9.981418,-0.382275,-5.000000,1.041907
0.020000,11.164458,13.981536,18.098989,9.971773,-0.482275,-5.000000,1.010454
0.020000,11.272812,14.148823,18.298308,9.960127,-0.582275,-5.000000,0.982132
0.020000,11.385457,14.312946,18.497374,9.946482,-0.682275,-5.000000,0.956981
0.020000,11.501767,14.474133,18.696147,9.930836,-0.782275,-5.000000,0.934999
0.020000,11.621142,14.632647,18.894587,9.913191,-0.882275,-5.000000,0.916158
0.020000,11.743012,14.788781,19.092655,9.893545,-0.982275,-5.000000,0.900408
0.020000,11.866832,14.942843,19.290309,9.871900,-1.082275,-5.000000,0.887693
0.020000,11.992086,15.095157,19.487510,9.848254,-1.182275,-5.000000,0.877953
0.020000,12.118281,15.246051,19.684219,9.822609,-1.282275,-5.000000,0.871132
0.020000,12.244942,15.395858,19.880395,9.794963,-1.382275,-5.000000,0.867181
0.020000,12.371611,15.544906,20.075998,9.765318,-1.482275,-5.000000,0.866060
0.020000,12.497842,15.693522,20.270988,9.733672,-1.582275,-5.000000,0.867737
0.020000,12.623195,15.842026,20.465325,9.700027,-1.682275,-5.000000,0.872193
0.020000,12.747235,15.990727,20.658969,9.664381,-1.782275,-5.000000,0.879417
0.020000,12.869526,16.139923,20.851880,9.626736,-1.882275,-5.000000,0.889406
0.020000,12.989629,16.289895,21.044018,9.587090,-1.982275,-5.000000,0.902159
0.020000,13.107101,16.440909,21.235343,9.545445,-2.082275,-5.000000,0.917678
0.020000,13.214511,16.583555,21.425816,9.501799,-2.182275,-5.000000,0.928143
0.020000,13.329567,16.734225,21.615395,9.456154,-2.282275,-5.000000,0.909044
0.020000,13.446921,16.881922,21.804042,9.408508,-2.382275,-5.000000,0.889655
0.020000,13.566516,17.026550,21.991716,9.358863,-2.482275,-5.000000,0.870001
0.020000,13.688287,17.168017,22.178376,9.307217,-2.582275,-5.000000,0.850108
0.020000,13.812160,17.306237,22.363984,9.253572,-2.682275,-5.000000,0.830007
0.020000,13.938052,17.441128,22.548499,9.197926,-2.782275,-5.000000,0.809729
0.020000,14.065874,17.572617,22.731881,9.140281,-2.882275,-5.000000,0.789309
0.020000,14.195526,17.700638,22.914091,9.080635,-2.982275,-5.000000,0.768784
0.020000,14.326903,17.825131,23.095087,9.018990,-3.082275,-5.000000,0.748189
0.020000,14.459891,17.946047,23.274830,8.955344,-3.182275,-5.000000,0.727565
0.020000,14.594370,18.063346,23.453281,8.889699,-3.282275,-5.000000,0.706950
0.020000,14.730213,18.176995,23.630398,8.822053,-3.382275,-5.000000,0.686385
0.020000,14.867289,18.286973,23.806143,8.752408,-3.482275,-5.000000,0.665909
0.020000,15.005462,18.393269,23.980474,8.680762,-3.582275,-5.000000,0.645561
0.020000,15.144591,18.495880,24.153353,8.607117,-3.682275,-5.000000,0.625380
0.020000,15.284533,18.594815,24.324739,8.531471,-3.782275,-5.000000,0.605403
0.020000,15.425144,18.690092,24.494592,8.453826,-3.882275,-5.000000,0.585665
0.020000,15.566277,18.781738,24.662872,8.374180,-3.982275,-5.000000,0.566200
0.020000,15.707784,18.869788,24.829539,8.292535,-4.082275,-5.000000,0.547039
0.020000,15.849518,18.954288,24.994554,8.208889,-4.182275,-5.000000,0.528210
0.020000,15.991334,19.035291,25.157875,8.123244,-4.282275,-5.000000,0.509739
0.020000,16.133086,19.112856,25.319463,8.035598,-4.382275,-5.000000,0.491651
0.020000,16.274633,19.187049,25.479279,7.945953,-4.482275,-5.000000,0.473966
0.020000,16.415835,19.257945,25.637281,7.854307,-4.582275,-5.000000,0.456701
0.020000,16.556556,19.325620,25.793431,7.760662,-4.682275,-5.000000,0.439872
0.020000,16.696661,19.390157,25.947688,7.665016,-4.782275,-5.000000,0.423490
0.020000,16.836023,19.451642,26.100012,7.567371,-4.882275,-5.000000,0.407566
0.020000,16.974515,19.510166,26.250363,7.467725,-4.982275,-5.000000,0.392108
0.020000,17.112031,19.565825,26.398717,7.367725,-5.000000,-0.886271,0.377117
0.020000,17.248489,19.618725,26.545072,7.267725,-5.000000,0.000000,0.362594
0.020000,17.383814,19.668975,26.689426,7.167725,-5.000000,-0.000000,0.348536
0.020000,17.517937,19.716678,26.831781,7.067725,-5.000000,0.000000,0.334938
0.020000,17.650792,19.761938,26.972135,6.967725,-5.000000,-0.000000,0.321796
0.020000,17.782320,19.804859,27.110490,6.867725,-5.000000,0.000000,0.309102
0.020000,17.912464,19.845539,27.246844,6.767725,-5.000000,-0.000000,0.296849
0.020000,18.041172,19.884076,27.381199,6.667725,-5.000000,0.000000,0.285028
0.020000,18.168397,19.920564,27.513553,6.567725,-5.000000,-0.000000,0.273630
0.020000,18.294093,19.955097,27.643908,6.467725,-5.000000,0.000000,0.262647
0.020000,18.418221,19.987764,27.772262,6.367725,-5.000000,-0.000000,0.252066
0.020000,18.540741,20.018652,27.898617,6.267725,-5.000000,0.000000,0.241879
0.020000,18.661620,20.047843,28.022971,6.167725,-5.000000,-0.000000,0.232074
0.020000,18.780826,20.075420,28.145326,6.067725,-5.000000,0.000000,0.222641
0.020000,18.898329,20.101460,28.265680,5.967725,-5.000000,-0.000000,0.213568
0.020000,19.014103,20.126039,28.384035,5.867725,-5.000000,0.000000,0.204846
0.020000,19.128123,20.149228,28.500389,5.767725,-5.000000,0.000000,0.196462
0.020000,19.240367,20.171096,28.614744,5.667725,-5.000000,-0.000000,0.188406
0.020000,19.350814,20.191710,28.727098,5.567725,-5.000000,0.000000,0.180668
0.020000,19.459445,20.211135,28.837453,5.467725,-5.000000,0.000000,0.173237
0.020000,19.566244,20.229429,28.945807,5.367725,-5.000000,0.000000,0.166103
0.020000,19.671194,20.246654,29.052162,5.267725,-5.000000,-0.000000,0.159255
0.020000,19.774282,20.262862,29.156516,5.167725,-5.000000,0.000000,0.152684
0.020000,19.875494,20.278110,29.258871,5.067725,-5.000000,0.000000,0.146380
0.020000,19.974819,20.292446,29.359225,4.967725,-5.000000,0.000000,0.140334
0.020000,20.072246,20.305920,29.457580,4.867725,-5.000000,0.000000,0.134537
0.020000,20.167766,20.318577,29.553934,4.767725,-5.000000,-0.000000,0.128979
0.020000,20.261368,20.330463,29.648289,4.667725,-5.000000,0.000000,0.123653
0.020000,20.353047,20.341619,29.740643,4.567725,-5.000000,-0.000000,0.118550
0.020000,20.442793,20.352086,29.830998,4.467725,-5.000000,0.000000,0.113661
0.020000,20.530600,20.361900,29.919352,4.367725,-5.000000,0.000000,0.108980
0.020000,20.616463,20.371100,30.005707,4.267725,-5.000000,-0.000000,0.104498
0.020000,20.700376,20.379718,30.090061,4.167725,-5.000000,0.000000,0.100209
0.020000,20.782335,20.387788,30.172416,4.067725,-5.000000,-0.000000,0.096105
0.020000,20.862333,20.395341,30.252770,3.967725,-5.000000,0.000000,0.092179
0.020000,20.940369,20.402407,30.331125,3.867725,-5.000000,0.000000,0.088426
0.020000,21.016437,20.409013,30.407480,3.767725,-5.000000,-0.000000,0.084839
0.020000,21.090534,20.415186,30.481834,3.667725,-5.000000,0.000000,0.081412
0.020000,21.162659,20.420952,30.554189,3.567725,-5.000000,0.000000,0.078139
0.020000,21.232807,20.426334,30.624543,3.467725,-5.000000,0.000000,0.075015
0.020000,21.300977,20.431354,30.692898,3.367725,-5.000000,0.000000,0.072034
0.020000,21.367166,20.436036,30.759252,3.267725,-5.000000,0.000000,0.069191
0.020000,21.431373,20.440398,30.823607,3.167725,-5.000000,-0.000000,0.066482
0.020000,21.493595,20.444460,30.885961,3.067725,-5.000000,0.000000,0.063901
0.020000,21.553831,20.448240,30.946316,2.967725,-5.000000,0.000000,0.061445
0.020000,21.612079,20.451755,31.004670,2.867725,-5.000000,0.000000,0.059108
0.020000,21.668339,20.455021,31.061025,2.767725,-5.000000,0.000000,0.056887
0.020000,21.722609,20.458054,31.115379,2.667725,-5.000000,0.000000,0.054778
0.020000,21.774888,20.460868,31.167734,2.567725,-5.000000,0.000000,0.052776
0.020000,21.825174,20.463477,31.218088,2.467725,-5.000000,-0.000000,0.050880
0.020000,21.873485,20.465893,31.266459,2.369371,-4.917725,4.113729,0.049083
0.020000,21.919855,20.468131,31.312883,2.273016,-4.817725,5.000000,0.047383
0.020000,21.964324,20.470204,31.357400,2.178662,-4.717725,5.000000,0.045774
0.020000,22.006930,20.472123,31.400049,2.086307,-4.617725,5.000000,0.044252
0.020000,22.047714,20.473900,31.440872,1.995953,-4.517725,5.000000,0.042813
0.020000,22.086715,20.475544,31.479908,1.907598,-4.417725,5.000000,0.041454
0.020000,22.123972,20.477065,31.517196,1.821244,-4.317725,5.000000,0.040170
0.020000,22.159526,20.478472,31.552777,1.736889,-4.217725,5.000000,0.038959
0.020000,22.193415,20.479774,31.586692,1.654535,-4.117725,5.000000,0.037816
0.020000,22.225680,20.480977,31.618979,1.574180,-4.017725,5.000000,0.036740
0.020000,22.256359,20.482089,31.649679,1.495826,-3.917725,5.000000,0.035726
0.020000,22.285494,20.483117,31.678832,1.419471,-3.817725,5.000000,0.034773
0.020000,22.313124,20.484065,31.706478,1.345117,-3.717725,5.000000,0.033877
0.020000,22.339288,20.484941,31.732656,1.272762,-3.617725,5.000000,0.033035
0.020000,22.364027,20.485749,31.757408,1.202408,-3.517725,5.000000,0.032246
0.020000,22.387379,20.486493,31.780773,1.134053,-3.417725,5.000000,0.031507
0.020000,22.409386,20.487179,31.802790,1.067699,-3.317725,5.000000,0.030815
0.020000,22.430087,20.487811,31.823501,1.003344,-3.217725,5.000000,0.030169
0.020000,22.449522,20.488392,31.842944,0.940990,-3.117725,5.000000,0.029567
0.020000,22.467730,20.488925,31.861160,0.880635,-3.017725,5.000000,0.029006
0.020000,22.484752,20.489414,31.878189,0.822281,-2.917725,5.000000,0.028484
0.020000,22.500628,20.489863,31.894071,0.765926,-2.817725,5.000000,0.028000
0.020000,22.515397,20.490273,31.908846,0.711572,-2.717725,5.000000,0.027553
0.020000,22.529100,20.490648,31.922554,0.659217,-2.617725,5.000000,0.027139
0.020000,22.541776,20.490990,31.935235,0.608863,-2.517725,5.000000,0.026758
0.020000,22.553466,20.491300,31.946929,0.560508,-2.417725,5.000000,0.026409
0.020000,22.564209,20.491583,31.957675,0.514154,-2.317725,5.000000,0.026088
0.020000,22.574045,20.491838,31.967515,0.469799,-2.217725,5.000000,0.025796
0.020000,22.583014,20.492068,31.976487,0.427445,-2.117725,5.000000,0.025531
0.020000,22.591157,20.492275,31.984633,0.387090,-2.017725,5.000000,0.025290
0.020000,22.598513,20.492460,31.991991,0.348736,-1.917725,5.000000,0.025074
0.020000,22.605122,20.492625,31.998602,0.312381,-1.817725,5.000000,0.024879
0.020000,22.611024,20.492772,32.004506,0.278027,-1.717725,5.000000,0.024706
0.020000,22.616260,20.492901,32.009743,0.245672,-1.617725,5.000000,0.024553
0.020000,22.620868,20.493014,32.014353,0.215318,-1.517725,5.000000,0.024418
0.020000,22.624890,20.493112,32.018376,0.186963,-1.417725,5.000000,0.024301
0.020000,22.628365,20.493196,32.021852,0.160609,-1.317725,5.000000,0.024200
0.020000,22.631332,20.493267,32.024820,0.136254,-1.217725,5.000000,0.024114
0.020000,22.633833,20.493328,32.027322,0.113900,-1.117725,5.000000,0.024041
0.020000,22.635907,20.493378,32.029396,0.093545,-1.017725,5.000000,0.023981
0.020000,22.637594,20.493418,32.031084,0.075191,-0.917725,5.000000,0.023932
0.020000,22.638934,20.493450,32.032424,0.058836,-0.817725,5.000000,0.023893
0.020000,22.639967,20.493475,32.033457,0.044482,-0.717725,5.000000,0.023863
0.020000,22.640733,20.493493,32.034223,0.032127,-0.617725,5.000000,0.023841
0.020000,22.641271,20.493506,32.034762,0.021773,-0.517725,5.000000,0.023825
0.020000,22.641623,20.493514,32.035114,0.013418,-0.417725,5.000000,0.023815
0.020000,22.641828,20.493519,32.035319,0.007064,-0.317725,5.000000,0.023809
0.020000,22.641926,20.493521,32.035417,0.002709,-0.217725,5.000000,0.023806
0.020000,22.641956,20.493522,32.035447,0.000355,-0.117725,5.000000,0.023805
0.020000,22.641960,20.493522,32.035451,0.000000,-0.017725,5.000000,0.023805
0.020000,22.641960,20.493522,32.035451,0.000000,0.000000,0.886271,0.023805
