dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,21.367395,20.616506,4.739150,7.394667,4.511013,-9.831667,3.454334
0.020000,21.224496,20.572166,4.888771,7.481039,4.318593,-9.621027,3.430686
0.020000,21.079005,20.530740,5.040044,7.563672,4.131667,-9.346296,3.407385
0.020000,20.931066,20.492288,5.192899,7.642728,3.952797,-8.943500,3.384503
0.020000,20.780821,20.456847,5.347267,7.718416,3.784374,-8.421133,3.362106
0.020000,20.628410,20.424437,5.503086,7.790968,3.627602,-7.838605,3.340258
0.020000,20.473966,20.395059,5.660299,7.860627,3.482955,-7.232387,3.319017
0.020000,20.317620,20.368694,5.818853,7.927689,3.353119,-6.491777,3.298435
0.020000,20.159492,20.345307,5.978701,7.992408,3.235957,-5.858089,3.278557
0.020000,19.999694,20.324851,6.139802,8.055080,3.133593,-5.118228,3.259426
0.020000,19.838331,20.307260,6.302122,8.115952,3.043590,-4.500129,3.241078
0.020000,19.675497,20.292461,6.465627,8.175281,2.966455,-3.856742,3.223543
0.020000,19.511308,20.280367,6.630261,8.231674,2.819669,-7.339289,3.206850
0.020000,19.345905,20.270885,6.795935,8.283716,2.602065,-10.880244,3.191028
0.020000,19.179417,20.263907,6.962570,8.331743,2.401361,-10.035159,3.176098
0.020000,19.011962,20.259316,7.130088,8.375889,2.207312,-9.702468,3.162079
0.020000,18.843649,20.256983,7.298416,8.416434,2.027247,-9.003252,3.148985
0.020000,18.674579,20.256775,7.467486,8.453502,1.853390,-8.692856,3.136825
0.020000,18.504844,20.258550,7.637231,8.487226,1.686223,-8.358333,3.125609
0.020000,18.334528,20.262162,7.807585,8.517710,1.524175,-8.102409,3.115342
0.020000,18.163710,20.267457,7.978485,8.545010,1.365018,-7.957857,3.106028
0.020000,17.992462,20.274280,8.149869,8.569176,1.208305,-7.835650,3.097672
0.020000,17.820853,20.282472,8.321674,8.590246,1.053479,-7.741311,3.090277
0.020000,17.648947,20.291870,8.493837,8.608154,0.895429,-7.902471,3.083847
0.020000,17.476804,20.302307,8.666296,8.622937,0.739107,-7.816115,3.078386
0.020000,17.304485,20.313616,8.838986,8.634503,0.578300,-8.040326,3.073899
0.020000,17.132046,20.325625,9.011841,8.642787,0.414209,-8.204560,3.070394
0.020000,16.959547,20.338160,9.184796,8.647723,0.246791,-8.370929,3.067878
0.020000,16.787043,20.351045,9.357780,8.649201,0.073915,-8.643757,3.066361
0.020000,16.614595,20.364101,9.530722,8.647111,-0.104490,-8.920265,3.065857
0.020000,16.442261,20.377148,9.703549,8.641330,-0.289032,-9.227127,3.066380
0.020000,16.270106,20.390000,9.876183,8.631728,-0.480107,-9.553713,3.067948
0.020000,16.098194,20.402471,10.048546,8.618157,-0.678588,-9.924047,3.070581
0.020000,15.926597,20.414372,10.220556,8.600472,-0.884251,-10.283171,3.074304
0.020000,15.755389,20.425510,10.392126,8.578516,-1.097790,-10.676938,3.079141
0.020000,15.584649,20.435691,10.563169,8.552137,-1.318956,-11.058295,3.085123
0.020000,15.414465,20.444718,10.733592,8.521165,-1.548581,-11.481273,3.092284
0.020000,15.244930,20.452391,10.903301,8.485460,-1.785267,-11.834321,3.100658
0.020000,15.076143,20.458509,11.072199,8.444876,-2.029179,-12.195579,3.110285
0.020000,14.918204,20.462671,11.230193,7.899703,-27.258670,-1261.474537,3.118850
0.020000,14.718371,20.469292,11.430135,9.997124,104.871080,6606.487509,3.098134
0.020000,14.518738,20.480022,11.630056,9.996043,-0.054064,-5246.257231,3.077705
0.020000,14.319499,20.494785,11.829842,9.989270,-0.338660,-14.229807,3.057618
0.020000,14.120840,20.513485,12.029379,9.976872,-0.619880,-14.060959,3.037926
0.020000,13.922936,20.536009,12.228560,9.959064,-0.890401,-13.526095,3.018678
0.020000,13.725975,20.562226,12.427259,9.934920,-1.207231,-15.841458,2.999922
0.020000,13.530131,20.591990,12.625352,9.904653,-1.513332,-15.305074,2.981703
0.020000,13.335543,20.625143,12.822744,9.869596,-1.752834,-11.975108,2.964056
0.020000,13.142338,20.661520,13.019343,9.829974,-1.981091,-11.412828,2.947015
0.020000,12.950630,20.700946,13.215063,9.786015,-2.197996,-10.845244,2.930607
0.020000,12.760519,20.743241,13.409822,9.737939,-2.403753,-10.287877,2.914856
0.020000,12.572094,20.788220,13.603542,9.685964,-2.598783,-9.751502,2.899781
0.020000,12.385431,20.835695,13.796147,9.630295,-2.783437,-9.232687,2.885397
0.020000,12.200595,20.885477,13.987570,9.571127,-2.958406,-8.748471,2.871715
0.020000,12.017641,20.937377,14.177743,9.508639,-3.124389,-8.299108,2.858743
