dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,8.655424,15.907153,3.405693,5.279135,3.242506,-5.756326,5.818811
0.020000,8.750799,15.859019,3.512525,5.341638,3.125142,-5.868192,5.812866
0.020000,8.846966,15.809791,3.620560,5.401735,3.004869,-6.013684,5.807339
0.020000,8.943893,15.759522,3.729748,5.459367,2.881592,-6.163813,5.802238
0.020000,9.041551,15.708268,3.840038,5.514513,2.757287,-6.215292,5.797573
0.020000,9.139908,15.656087,3.951380,5.567097,2.629198,-6.404414,5.793349
0.020000,9.238938,15.603041,4.063722,5.617109,2.500599,-6.429982,5.789574
0.020000,9.338612,15.549194,4.177012,5.664487,2.368918,-6.584022,5.786253
0.020000,9.438906,15.494611,4.291196,5.709207,2.235971,-6.647357,5.783391
0.020000,9.539792,15.439361,4.406220,5.751233,2.101309,-6.733086,5.780991
0.020000,9.641247,15.383514,4.522031,5.790528,1.964752,-6.827873,5.779059
0.020000,9.743247,15.327140,4.638572,5.827065,1.826873,-6.893930,5.777595
0.020000,9.845768,15.270315,4.755789,5.860817,1.687589,-6.964195,5.776604
0.020000,9.948787,15.213112,4.873624,5.891753,1.546779,-7.040498,5.776086
0.020000,10.052270,15.155613,4.992008,5.919217,1.373205,-8.678723,5.776042
0.020000,10.156157,15.097915,5.110842,5.941714,1.124847,-12.417878,5.776474
0.020000,10.260400,15.040112,5.230039,5.959816,0.905090,-10.987887,5.777380
0.020000,10.364973,14.982281,5.349538,5.974943,0.756369,-7.436059,5.778759
0.020000,10.469852,14.924502,5.469279,5.987069,0.606295,-7.503669,5.780608
0.020000,10.575011,14.866855,5.589202,5.996168,0.454949,-7.567305,5.782926
0.020000,10.680422,14.809418,5.709246,6.002202,0.301701,-7.662399,5.785709
0.020000,10.786058,14.752271,5.829349,6.005142,0.146992,-7.735462,5.788954
0.020000,10.891889,14.695493,5.949448,6.004966,-0.008798,-7.789481,5.792656
0.020000,10.997882,14.639163,6.069481,6.001616,-0.167488,-7.934501,5.796809
0.020000,11.104006,14.583358,6.189382,5.995073,-0.327144,-7.982784,5.801409
0.020000,11.210223,14.528155,6.309088,5.985286,-0.489362,-8.110910,5.806447
0.020000,11.316496,14.473630,6.428532,5.972218,-0.653404,-8.202108,5.811917
0.020000,11.422785,14.419859,6.547649,5.955811,-0.820351,-8.347336,5.817810
